               mucal  |                root  |muon calorimeter mother volume  |                                             0 0 0  |                                   0 0 0  | a50021   |            Polycone  |0.0*deg 360*deg 2*counts 69.6707365417428*mm 69.6707365417428*mm 350.410161513775*mm 465.8802153517*mm 599.9*mm 800.1*mm  |              Vacuum  |                  no  |     1   |     1   |     1   |   0   |   1   |                  no  |                  no  |                                      no 
       crystal_32_11  |               mucal  |   crystal volume (h:32, v:11)  |                        71.5*mm -201.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 11 
       crystal_32_12  |               mucal  |   crystal volume (h:32, v:12)  |                        71.5*mm -188.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 12 
       crystal_32_13  |               mucal  |   crystal volume (h:32, v:13)  |                        71.5*mm -175.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 13 
       crystal_32_14  |               mucal  |   crystal volume (h:32, v:14)  |                        71.5*mm -162.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 14 
       crystal_32_15  |               mucal  |   crystal volume (h:32, v:15)  |                        71.5*mm -149.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 15 
       crystal_32_16  |               mucal  |   crystal volume (h:32, v:16)  |                        71.5*mm -136.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 16 
       crystal_32_17  |               mucal  |   crystal volume (h:32, v:17)  |                        71.5*mm -123.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 17 
       crystal_32_18  |               mucal  |   crystal volume (h:32, v:18)  |                        71.5*mm -110.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 18 
       crystal_32_19  |               mucal  |   crystal volume (h:32, v:19)  |                         71.5*mm -97.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 19 
       crystal_32_20  |               mucal  |   crystal volume (h:32, v:20)  |                         71.5*mm -84.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 20 
       crystal_32_21  |               mucal  |   crystal volume (h:32, v:21)  |                         71.5*mm -71.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 21 
       crystal_32_22  |               mucal  |   crystal volume (h:32, v:22)  |                         71.5*mm -58.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 22 
       crystal_32_23  |               mucal  |   crystal volume (h:32, v:23)  |                         71.5*mm -45.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 23 
       crystal_32_24  |               mucal  |   crystal volume (h:32, v:24)  |                         71.5*mm -32.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 24 
       crystal_32_29  |               mucal  |   crystal volume (h:32, v:29)  |                          71.5*mm 32.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 29 
       crystal_32_30  |               mucal  |   crystal volume (h:32, v:30)  |                          71.5*mm 45.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 30 
       crystal_32_31  |               mucal  |   crystal volume (h:32, v:31)  |                          71.5*mm 58.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 31 
       crystal_32_32  |               mucal  |   crystal volume (h:32, v:32)  |                          71.5*mm 71.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 32 
       crystal_32_33  |               mucal  |   crystal volume (h:32, v:33)  |                          71.5*mm 84.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 33 
       crystal_32_34  |               mucal  |   crystal volume (h:32, v:34)  |                          71.5*mm 97.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 34 
